1.61	-0.552486	0.000563506	13.4275	0.0744742	107.376	1.05227
1.62	-0.549678	0.000565112	13.3179	0.0744538	105.736	1.0416
1.63	-0.54715	0.000549051	13.2014	0.0755764	104.663	1.00014
1.64	-0.544439	0.000557937	13.0933	0.0736925	103.3	0.983924
1.65	-0.541905	0.000552753	12.9906	0.0736256	101.605	0.938047
1.66	-0.539325	0.000552226	12.8782	0.0716991	100.242	0.942083
1.67	-0.536785	0.000551941	12.7708	0.0691183	99.0979	0.966345
1.68	-0.534279	0.000537369	12.6492	0.0691792	97.65	0.96854
1.69	-0.531439	0.000549443	12.5557	0.0682982	96.1486	0.975968
1.7	-0.528839	0.000542707	12.4444	0.0689365	94.8422	0.964277
1.71	-0.526385	0.000544587	12.3516	0.0698817	93.5956	0.942644
1.72	-0.52383	0.00054685	12.2641	0.0683955	92.6053	0.930123
1.73	-0.521376	0.000547773	12.139	0.0704708	91.1896	0.896226
1.74	-0.518888	0.000553814	12.0531	0.0702804	90.0685	0.914478
1.75	-0.516474	0.000561555	11.9373	0.0677672	89.0299	0.910123
1.76	-0.514193	0.000559785	11.8353	0.066519	87.801	0.89539
1.77	-0.51171	0.000573103	11.7566	0.0661959	86.6987	0.86634
1.78	-0.509416	0.000574937	11.6795	0.0633083	85.8311	0.846167
1.79	-0.507237	0.000586789	11.5613	0.0644699	84.8603	0.837246
1.8	-0.505003	0.000587327	11.4529	0.0647536	83.8715	0.828493
1.81	-0.502634	0.00058333	11.3682	0.0621808	82.858	0.814149
1.82	-0.500357	0.000578222	11.2834	0.0622325	81.7714	0.808432
1.83	-0.498248	0.000588948	11.2203	0.0628059	80.8896	0.794752
1.84	-0.495911	0.000583502	11.1286	0.0599699	79.8108	0.77285
1.85	-0.493675	0.000572542	11.0518	0.0586613	78.9063	0.731855
1.86	-0.491561	0.000569786	10.975	0.0590943	78.0575	0.707698
1.87	-0.489161	0.000567739	10.8907	0.0571857	76.9076	0.682476
1.88	-0.486948	0.000568611	10.8015	0.0563573	76.1912	0.667397
1.89	-0.484774	0.000554123	10.7118	0.05686	75.3465	0.664667
